x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59
693,0.1015853226,0.0786198601,0.0910289988,0.0914564863,0.0850593597,0.0716689259,0.069536905,0.0761724323,0.1003514111,0.0980799407,0.0827489033,0.0804640889,0.0721953735,0.0759969234,0.0879726261,0.0713269904,0.0712273717,0.0681184366,0.1220692709,0.1044672966,0.09684228,0.0948268652,0.0875189558,0.0964716688,0.0931561381,0.1190944403,0.0960604206,0.0936792657,0.1059942827,0.1311217964,0.1213294357,0.1258663043,0.1214031458,0.1515001386,0.1256646931,0.1099611655,0.1040846437,0.0884743109,0.1000320792,0.0708070368,0.0814146563,0.0964690506,0.0973032638,0.1048820078,0.0940769017,0.1044838279,0.0981224656,0.1036675975,0.0945308194,0.103481406,0.1013167113,0.0912450477,0.0913568154,0.1325100526,0.1240210146,0.0996653974,0.0920233577,0.0614703104,0.1072394326
694,0.1047581464,0.081998533,0.0938625157,0.0942441881,0.0880352467,0.075068447,0.0728568986,0.0795506522,0.1039311871,0.1018161401,0.0869184688,0.0841710225,0.0761639863,0.0801944658,0.0921048686,0.07541904,0.0751061097,0.071592769,0.1236841381,0.1085016221,0.1013716221,0.0981677353,0.0916888744,0.1003173783,0.0967447177,0.1226671457,0.1003649712,0.0981316313,0.1104026794,0.1347761929,0.1258049443,0.1290872917,0.1245549276,0.1533842668,0.1283435851,0.1138216019,0.1080314472,0.0927013338,0.1038992867,0.0748725742,0.0858620539,0.1006741956,0.1011804119,0.1088308871,0.09753014,0.1079718322,0.1010851875,0.1068758979,0.0985792533,0.1072266117,0.1047120288,0.0949746102,0.0951925859,0.1360724181,0.1274176046,0.1039154604,0.0965162545,0.0645960957,0.1118562505
695,0.1080592126,0.0855343983,0.0968232334,0.0971547306,0.0911526635,0.0786536545,0.076365678,0.0831103131,0.1076941296,0.1057196349,0.0912882164,0.0880873084,0.0803533942,0.0846367478,0.0964419439,0.0797591776,0.07921478,0.075260666,0.1253779709,0.1126983196,0.1061207607,0.1016713202,0.0960814923,0.1043580845,0.1005320668,0.126423417,0.1048952371,0.1027932167,0.1150268242,0.1385894477,0.1304719582,0.1324760005,0.1278637171,0.1553785637,0.1311490878,0.117851454,0.1121661767,0.0971461102,0.1079310015,0.0791636065,0.0905212671,0.1050223723,0.1051996008,0.1128983542,0.1010858625,0.1115693733,0.1041645765,0.1102314502,0.1028087065,0.1111220643,0.1082548499,0.0988701373,0.0992206126,0.1397879288,0.130961059,0.1083672524,0.1012309834,0.0678743556,0.1166282117
696,0.1114733502,0.0892021939,0.0998970807,0.1001742259,0.0944022849,0.0824058294,0.0800465435,0.0868388429,0.1116223395,0.1097188458,0.0958166391,0.0921914473,0.0847409457,0.0893162251,0.1009741247,0.084340623,0.0835399166,0.0791204736,0.1271399856,0.1170482218,0.1110679746,0.105325833,0.1006284639,0.1085596129,0.104467161,0.1303361908,0.1096072495,0.1076048136,0.1198217645,0.1425112426,0.1352726087,0.13598703,0.1312549353,0.1574071497,0.134013927,0.1219711229,0.116420719,0.1017214,0.1120359227,0.0836017773,0.0953195095,0.1094336241,0.1093020931,0.1170241132,0.1046931103,0.115207018,0.1073079303,0.1136821195,0.1071593925,0.1151027977,0.1118786588,0.1028588951,0.1033685863,0.1435805604,0.1345855743,0.1129669264,0.1060989529,0.0712778628,0.1215155318
697,0.1148473799,0.0930503398,0.1030066356,0.1032775164,0.0977017105,0.0862590373,0.0838566557,0.0906713456,0.115661101,0.1138341025,0.1005583763,0.0964327842,0.0894174442,0.0942295194,0.1056971371,0.0891932175,0.0880570561,0.0832219914,0.128847757,0.1215473667,0.1161640495,0.1091012388,0.1053032368,0.1128908888,0.108412689,0.1342942744,0.114398165,0.1124950454,0.1246929854,0.1463811785,0.1401073098,0.1395024195,0.1346657678,0.1593421504,0.1368975759,0.1261560202,0.1207874671,0.1064729258,0.1162264109,0.0882079378,0.1002900541,0.11405285,0.1135844812,0.1212982208,0.1084642097,0.1189960971,0.1105682597,0.1172557682,0.1117952108,0.1193301424,0.1157193512,0.1070950076,0.1077628106,0.147486265,0.138408047,0.1177942306,0.1112436593,0.0751941174,0.1267976046
698,0.1182912692,0.0970001906,0.1062078536,0.1064600334,0.1010965109,0.0902448758,0.0877948329,0.094624956,0.1198213845,0.118076697,0.1054596454,0.1008110374,0.0942232788,0.0992847726,0.1105275765,0.0941745371,0.0927195996,0.0874375075,0.130550307,0.1261070609,0.1213898733,0.1129925311,0.1101397201,0.1173609346,0.1124876305,0.1383852452,0.119381386,0.1175324187,0.1297058791,0.1503971785,0.145082739,0.143161729,0.1381776929,0.1613574803,0.1398683548,0.1304728746,0.1252957702,0.1114172682,0.1205586746,0.0930013761,0.1054303378,0.1187796727,0.117958945,0.1256260812,0.11231381,0.1228495017,0.1139229715,0.1209074944,0.1165760174,0.123722972,0.1197032914,0.1114939153,0.1123499587,0.1515280277,0.1423408508,0.122809419,0.1165482476,0.0791595802,0.1320994288
699,0.1218397886,0.1010885149,0.1095181614,0.1097500339,0.1046116948,0.0943972424,0.0919040397,0.0987330839,0.1241481528,0.1224806294,0.1105628774,0.1053678274,0.0992172569,0.1045387432,0.1155206248,0.0993499368,0.0975809932,0.0918120369,0.1322922766,0.1307833046,0.1267944217,0.1170350656,0.1152068257,0.1220268548,0.1167592153,0.1426648498,0.1246072084,0.1227821141,0.1349280357,0.1546132624,0.1502625138,0.146997416,0.1418286204,0.1634713829,0.1429509878,0.1349478573,0.1299739569,0.1165882826,0.1250605777,0.0980119422,0.1107805997,0.1236525148,0.1224630177,0.1300547928,0.1162692145,0.126806742,0.1173982129,0.1246840388,0.1215451673,0.1283142686,0.1238689139,0.1160988301,0.1171640068,0.15575234,0.1464277923,0.128040643,0.122078751,0.0832750767,0.1375332266
700,0.1254800394,0.1053041548,0.1128694087,0.1131284192,0.1082053587,0.0986982748,0.0962110996,0.1029729545,0.1286649585,0.1270236656,0.1158546373,0.1101017386,0.1044575259,0.1100282043,0.1207033828,0.1047972545,0.1026849702,0.0963656574,0.1341792971,0.1356027126,0.132359612,0.1212200195,0.1206236631,0.1269641772,0.1213639095,0.1472176284,0.1301090896,0.1283265769,0.1404523134,0.159111172,0.1557208031,0.1510134101,0.1456427217,0.1656855047,0.1461322665,0.139519617,0.1347659945,0.1219545498,0.1296825856,0.1031952083,0.116318658,0.1286382109,0.1270717964,0.1345905513,0.1202808246,0.1308692366,0.1209709361,0.1286342025,0.1267017722,0.1330830395,0.1282341406,0.1209353626,0.1221882269,0.1602044106,0.1507012516,0.1334165722,0.12791619,0.0878190279,0.1433347255
701,0.1291782349,0.1096200511,0.1163153797,0.1166115761,0.1119015202,0.1031453982,0.1006667301,0.107368888,0.1331717893,0.1316376224,0.1212361574,0.1150086388,0.1098356709,0.1156308353,0.1259520426,0.110341531,0.1079319775,0.1010129377,0.1361179382,0.1404245555,0.1380174786,0.1254235417,0.1259719878,0.1317995891,0.1258493006,0.1516588569,0.1355416864,0.1337669611,0.1458904088,0.1634995878,0.1610415727,0.1550332487,0.1495202482,0.1680314332,0.1493691057,0.1441579759,0.1396438211,0.1274393916,0.1343604177,0.108500506,0.1219610304,0.1337638766,0.1317939311,0.1392170444,0.124403885,0.135059385,0.1246847183,0.1326721758,0.1318828791,0.1378877282,0.1326194882,0.1257998034,0.1272951007,0.164673464,0.1550084025,0.1389035761,0.1338302255,0.092380482,0.1491016328
702,0.132858929,0.1139322445,0.1197536975,0.1201010346,0.1156051502,0.1076083526,0.1051563278,0.1117825866,0.1376607269,0.1361974597,0.1265826508,0.1199385166,0.1152410567,0.1212383881,0.1311805099,0.1158908233,0.113196665,0.1056750521,0.1380439401,0.1451966256,0.1436332077,0.1295999497,0.1312901258,0.1365840048,0.1302912697,0.1560579896,0.1409339964,0.1391422838,0.1512649119,0.1678234041,0.1662860572,0.1589979738,0.1533526182,0.1703540474,0.1525635183,0.1487381786,0.144479546,0.1328915507,0.1389730453,0.1137698919,0.1275595635,0.1388358206,0.1364621818,0.1437618211,0.1284747168,0.1392022073,0.1283655092,0.1366616249,0.1370009035,0.142636779,0.1369451821,0.1306081057,0.132352376,0.1690819949,0.1592660874,0.1443410456,0.1396981478,0.0969626978,0.1548025936
703,0.1364744544,0.1181779653,0.1231178448,0.1235377431,0.1192611396,0.1120106429,0.1096211091,0.1161317214,0.1421374932,0.1406100035,0.1318104923,0.1248038068,0.1206181169,0.1267901301,0.1363360554,0.1213967875,0.1184076622,0.1103133976,0.1399111986,0.1498816162,0.1491112471,0.1337217569,0.1366193831,0.1413600117,0.134752655,0.1604731083,0.146317327,0.1444840342,0.1565950364,0.1721146107,0.1714989483,0.1628613979,0.1570586085,0.1725363761,0.1556405634,0.1531657338,0.1491822332,0.1382076025,0.1434268624,0.1188929975,0.1330106676,0.1437110394,0.1409520686,0.1480873838,0.1323694021,0.1431668788,0.1318854675,0.1405004025,0.1419918001,0.1472637147,0.1411507577,0.1352997094,0.1372653663,0.1733713716,0.1634140134,0.1496141016,0.1454373002,0.1015933856,0.160416916
704,0.1399598509,0.1223734662,0.1264040917,0.1268918753,0.1228244647,0.1163659573,0.1139868394,0.1203754976,0.1464559227,0.144946301,0.137019217,0.129603833,0.1259284094,0.13217462,0.1412981778,0.1267440245,0.1234391391,0.1147948161,0.1416293591,0.1543416888,0.1543601334,0.1377381682,0.1419006824,0.1460720032,0.1391417086,0.1648088545,0.1515948951,0.1497295827,0.1618193835,0.1763441116,0.1765569359,0.1666966647,0.1606890529,0.1746948957,0.1586300015,0.1575068533,0.1537980974,0.1434633911,0.147824946,0.123992832,0.138377279,0.1485150039,0.1453847885,0.1523236156,0.1361729324,0.1470359236,0.1353714108,0.1442887276,0.1469845384,0.1519013911,0.1453675628,0.1399966896,0.1422164291,0.1776408583,0.1675459087,0.154922536,0.1511802495,0.1061677322,0.1658137739
705,0.1433460295,0.1264773935,0.129614225,0.1301794022,0.1263231725,0.1206412748,0.1183104694,0.1245551348,0.1507274121,0.149230808,0.1421192765,0.1343227923,0.13118743,0.1375389546,0.1462035716,0.1320839912,0.1284561276,0.1192563504,0.1433458716,0.1587394953,0.159553498,0.1417185038,0.147117424,0.1507060081,0.1434715599,0.1690807819,0.156817314,0.1548942715,0.1669596046,0.1804841876,0.1815038264,0.1704761744,0.1642708272,0.1768177688,0.1616087228,0.1618067175,0.1583418071,0.1486834824,0.1521557212,0.1290523857,0.1436995417,0.1532946557,0.1497861683,0.1565099299,0.1399650991,0.1508900851,0.1388452262,0.1480273724,0.1518457085,0.1564478576,0.149492842,0.1445807993,0.147073099,0.1817758769,0.1715726644,0.160124138,0.1568052292,0.1107450038,0.1711434424
706,0.1466539711,0.1305069715,0.1327620655,0.1334167719,0.1297754765,0.1248564571,0.122618711,0.128695026,0.1549831733,0.1534799933,0.1471297562,0.1389860868,0.1364252836,0.142925185,0.151091519,0.1374574542,0.1334985405,0.1237340838,0.1450852871,0.1631121904,0.1647353649,0.1456879199,0.1522937655,0.1552846402,0.1477615297,0.1733113706,0.1620151997,0.1600042552,0.1720413417,0.1845524222,0.186371243,0.1742115796,0.1678210795,0.1789140075,0.164591983,0.1660813808,0.1628373444,0.1538897485,0.1564345747,0.1340894371,0.1490004301,0.1580626845,0.1541648895,0.1606564999,0.1437564045,0.1547412872,0.1423144132,0.1517301232,0.156594342,0.1609167069,0.153541261,0.1490687966,0.1518497854,0.1857939303,0.1755113304,0.1652318209,0.1623352528,0.1153577149,0.1764461011
707,0.1498968154,0.1344981313,0.1358194113,0.1365816295,0.1331476808,0.1290567607,0.1268863186,0.1327777624,0.1591958642,0.1576097727,0.1521419793,0.1436562419,0.1416948825,0.1483241826,0.1559666008,0.1428288609,0.1385162652,0.1282103032,0.1468239874,0.1674205542,0.1698932439,0.1496259034,0.1574686646,0.1598600924,0.1519853383,0.1775202721,0.1671984196,0.1650751412,0.177063486,0.1885874718,0.1912213534,0.1778750747,0.1713060349,0.1809976548,0.1674634665,0.1701980442,0.1673105419,0.1590088844,0.1606236249,0.1390578866,0.1541924894,0.1626179904,0.1583245724,0.1645799905,0.1473156065,0.1583737433,0.1456290036,0.155358094,0.1614364266,0.1653944343,0.1576448083,0.1536228627,0.1566794276,0.1898945212,0.1795123696,0.1703529239,0.1679603517,0.120071888,0.1816941828
708,0.153178066,0.1385337204,0.138930884,0.1398256272,0.1365843594,0.1333219618,0.1312301576,0.1368976057,0.1634196758,0.1617943972,0.1571334481,0.1483751655,0.1470043957,0.1537068456,0.1607912511,0.1481954873,0.143558988,0.1326994359,0.1485345036,0.1716780335,0.1750072658,0.1535275966,0.162602523,0.1643825918,0.1562151939,0.1816917956,0.1723269999,0.1700754702,0.1820380747,0.1925623655,0.1959770799,0.1815696985,0.174832207,0.1831459492,0.170407778,0.174415651,0.1718246996,0.1642270207,0.1648807615,0.1441360414,0.1594685644,0.1672135413,0.1625345916,0.1685324878,0.1509149224,0.1620440364,0.1489926517,0.1589619905,0.1661912441,0.1698264241,0.1616663635,0.1581244856,0.1614526331,0.1938970417,0.1834349185,0.175409162,0.1735145181,0.1248782113,0.1869332135
709,0.1564259171,0.1425417781,0.1420191199,0.1430545449,0.1400058925,0.1375739396,0.1355646014,0.1409970969,0.1676186502,0.1659619451,0.162082231,0.1530687124,0.1523129612,0.1590634435,0.165570882,0.1535413116,0.1485940456,0.1371756613,0.1502182633,0.175873965,0.1800700068,0.1574045032,0.1677187771,0.1688826621,0.1604435503,0.1858449668,0.17742787,0.1750471145,0.186980027,0.1965148032,0.2006769568,0.1852517903,0.1783279479,0.1852723271,0.1733344346,0.1786195248,0.1763022125,0.1694383264,0.1691114724,0.1492116779,0.1647346854,0.1717925072,0.1667369872,0.1724624455,0.1545060158,0.165705809,0.1523468405,0.1625439972,0.1709007978,0.1742398739,0.1656558901,0.1626031101,0.1662099272,0.1978548437,0.1873218447,0.1804371625,0.1790277004,0.1297006339,0.1921033621
710,0.1595042884,0.1463917702,0.1449420094,0.1460995376,0.1432711691,0.1416785091,0.1397437423,0.1449762553,0.1717281044,0.169986707,0.1669446588,0.1576060086,0.1575641811,0.164382571,0.1703109652,0.1588457644,0.1535751969,0.1416009307,0.151871109,0.1799741417,0.1850612074,0.1612790555,0.1728665799,0.1734185398,0.1646674633,0.1900177389,0.1825518131,0.1800676882,0.1919150442,0.2005147874,0.2053786546,0.188846615,0.1816603392,0.1872146577,0.1760793388,0.1826079011,0.1806001723,0.1744648308,0.1731453747,0.154096511,0.1698330432,0.1762576103,0.1708353251,0.1762772977,0.1580078602,0.1692818791,0.1555903345,0.1661091208,0.1756347299,0.1786889404,0.1697020113,0.1671151012,0.1710323572,0.20185664,0.1912466586,0.1855056316,0.1845515668,0.1344219774,0.1970778614
711,0.1625738174,0.1502561837,0.1478725433,0.1491505891,0.146531707,0.1457894206,0.143967706,0.1489448488,0.1758135259,0.174044162,0.1717457771,0.1621351868,0.1627838731,0.1696653992,0.1749893487,0.164143151,0.1584939837,0.1459811747,0.1534812093,0.1840455592,0.1900010645,0.1650545418,0.1779253036,0.1778413653,0.1687818497,0.1940743238,0.187583366,0.1849407971,0.1967301756,0.2043817073,0.2099626601,0.1924363583,0.1850711226,0.1892707169,0.1788868397,0.18665241,0.1849674582,0.179568547,0.1772353858,0.1590819299,0.1750047892,0.1807340205,0.1749364197,0.1800946087,0.1614998788,0.1728437901,0.1588833988,0.1696233571,0.1802712172,0.1830312967,0.173661679,0.1715432763,0.1757312,0.2057579398,0.1950522959,0.190431422,0.1899692148,0.1393639535,0.2021378368
712,0.1656295478,0.1541062415,0.1507781863,0.1521910757,0.1497781456,0.1498840868,0.148179242,0.152889806,0.1798324555,0.1780597985,0.1765274823,0.1666388035,0.1679654628,0.174888584,0.1796073049,0.1693901777,0.1633570403,0.1503282487,0.1550545007,0.1880293041,0.1948734105,0.1687586904,0.1828977138,0.1821693659,0.1728084505,0.198042208,0.1925214678,0.18970851,0.2014312595,0.2081437469,0.2144240588,0.1959605753,0.1884284943,0.1913026363,0.1816564351,0.190648815,0.1892847896,0.1846235156,0.1812778503,0.1640339822,0.1801257133,0.1851558864,0.1789938003,0.1838577479,0.1649425179,0.1763594478,0.1621384293,0.173106432,0.1848868489,0.1873762816,0.1776184618,0.1759688705,0.1804364115,0.2096427202,0.1988508314,0.1953487724,0.1953714192,0.1443256974,0.207133612
713,0.1686907351,0.1579584956,0.1536644787,0.1552364945,0.1530295312,0.1539828807,0.1523876369,0.1568322986,0.1837885797,0.1820328295,0.1813395977,0.1711403698,0.1731401891,0.1800735116,0.1841902226,0.174603036,0.1681947023,0.1546750158,0.1565982282,0.191917479,0.1996977568,0.1724173158,0.1878093988,0.1864264697,0.1767713934,0.2019469589,0.1973884672,0.1944051176,0.2060367733,0.2118214667,0.2187734276,0.1994140863,0.1917029619,0.1932727844,0.1843681544,0.1945848107,0.1935368598,0.1896189541,0.1852612317,0.1689412773,0.1851853192,0.1895251989,0.1830158263,0.1875665426,0.1683401763,0.1798373133,0.1653428406,0.176588425,0.1895437837,0.1918009758,0.181635505,0.1804581374,0.1852365255,0.2135707736,0.2027137518,0.2003463686,0.2008332759,0.1492812127,0.2120404631
714,0.1716463268,0.1617045313,0.1564954787,0.1581597716,0.1561537296,0.1579835862,0.1564256907,0.1606094271,0.1876432866,0.1858658552,0.1859417886,0.1754535079,0.1780929238,0.1851145446,0.1885953605,0.1796532243,0.1728520393,0.1588806152,0.1580242962,0.1956408918,0.2043339819,0.1759861708,0.1926476926,0.1906577349,0.1807048798,0.2057693273,0.2021792144,0.1990710735,0.2105859101,0.2155223846,0.2230815321,0.2027667373,0.1948609859,0.1951391965,0.1869692564,0.1983161628,0.1976653814,0.1944584966,0.1891065687,0.1737191468,0.1901047915,0.1937211186,0.1868690848,0.1911293209,0.171637705,0.1831447691,0.1684458345,0.1799349457,0.1940116286,0.1960202456,0.185531646,0.1847863585,0.1898461133,0.2172772139,0.2063631773,0.2050543964,0.2059999198,0.1543192625,0.2167990088
715,0.1744812042,0.1653754324,0.1592440546,0.1610123724,0.159209314,0.161905247,0.1603712171,0.164340654,0.1914837897,0.18971515,0.1905063927,0.1797108382,0.1830078214,0.1901079237,0.1929754347,0.1846928418,0.1774628222,0.1630827039,0.1594135463,0.1993293285,0.2089806169,0.1795618266,0.1975128233,0.1948992699,0.1846139699,0.2095853001,0.206992802,0.2037333995,0.2151616961,0.2192530006,0.2274280518,0.2061432868,0.1980308771,0.1969742388,0.1896119773,0.2020966589,0.2018148631,0.1993334591,0.1929989278,0.1785581917,0.1950670362,0.197840637,0.1906712562,0.1946284771,0.1748759329,0.1863587409,0.1714933485,0.1832187057,0.1984676331,0.2002317876,0.1894361734,0.1891272724,0.1944581777,0.2209231645,0.209990558,0.2097676098,0.2110951602,0.1594465941,0.2215092123
716,0.1773657262,0.1691645414,0.1620563269,0.16395064,0.1623583376,0.1659528822,0.1644449681,0.1682211757,0.1955034941,0.1937668651,0.1952696651,0.1841390759,0.1881459206,0.1953192294,0.1975598335,0.1899902701,0.1822751582,0.167497921,0.1608620644,0.203189829,0.2138870925,0.1833203286,0.2026274651,0.199340874,0.1886873186,0.2135747224,0.2120510608,0.2086126834,0.2199804723,0.2231877506,0.2320139885,0.2097088099,0.2013641298,0.1988779604,0.1924077094,0.2060911298,0.2061774045,0.2044748008,0.1971057951,0.1836805165,0.2002978444,0.2020986557,0.1946225941,0.1982542604,0.1782270521,0.1896634221,0.1746457815,0.1866215497,0.2031469822,0.2046566069,0.1935457528,0.1937043816,0.1993143767,0.2247116506,0.2137792468,0.2147110671,0.2163894475,0.1649043232,0.2264111519
717,0.1804944932,0.1731608242,0.1650155604,0.1670732319,0.1656751841,0.1702154011,0.1688077033,0.172318247,0.1997488678,0.1980086029,0.200290677,0.188838166,0.193621847,0.200888294,0.2024386019,0.1956786841,0.1874265134,0.1721948713,0.1625246078,0.2073766232,0.2191767007,0.187278688,0.2079314739,0.2039150268,0.1929458529,0.2177204341,0.2173030525,0.2137048155,0.2250268936,0.227314201,0.2367989212,0.213470459,0.2048453152,0.2009120733,0.1952504545,0.2101725042,0.2107017219,0.2098480135,0.2012976319,0.1890109807,0.2057103872,0.2065848708,0.1988112867,0.2021265596,0.1817864865,0.1932227224,0.1779821157,0.1902673334,0.2081244797,0.2093525082,0.1978767812,0.1985579431,0.2044800043,0.2287624091,0.2177358717,0.2198092312,0.2219746351,0.1706457645,0.2315528601
718,0.1837967336,0.1773390412,0.1680606872,0.170314005,0.1690901697,0.1746550083,0.1735034049,0.176623866,0.2042240709,0.2023864955,0.2054935783,0.1937180221,0.1994208872,0.2067386717,0.207555443,0.2016632885,0.1928928763,0.1770542324,0.1642872155,0.2117474616,0.224696371,0.1913517624,0.2134740561,0.2087672472,0.1974295169,0.2221508265,0.2228366047,0.2190181017,0.2303186834,0.231577453,0.2418201923,0.2174328297,0.20848988,0.203125751,0.1981725812,0.2143917978,0.2154741913,0.2154923677,0.2056318015,0.1945853859,0.2113261312,0.2113612175,0.203204003,0.206239298,0.1854916275,0.1970421463,0.1814720601,0.1941218942,0.2134208471,0.2143668115,0.2023632318,0.2037291199,0.2099514484,0.2331305087,0.222003153,0.2251923829,0.2280264258,0.176462242,0.2369707018
719,0.1870884269,0.1814624608,0.1710425824,0.1735002667,0.1724256068,0.1790326893,0.1782193959,0.1808811188,0.208640027,0.2066784948,0.2105671316,0.1984843284,0.2051714033,0.2125411987,0.2126168907,0.2075761288,0.1983173847,0.1818316698,0.1660116076,0.2160436094,0.2301256627,0.1953023434,0.2189196587,0.2135713011,0.2018637836,0.2265523285,0.2283041745,0.2242046922,0.2354808629,0.2356744885,0.2467100888,0.2213307619,0.21209656,0.2053680152,0.2010264307,0.218539995,0.2202129036,0.2210752666,0.2098748237,0.2000804394,0.2168393463,0.2161124706,0.2075374573,0.2103143364,0.1891233504,0.2008584499,0.184918198,0.1979116499,0.2186365455,0.2192933619,0.206719768,0.2088255435,0.2153416753,0.2374780655,0.2262266546,0.230490768,0.234063831,0.1822093397,0.2423905909
720,0.1901137233,0.1851948828,0.1737336695,0.1763791651,0.1754144818,0.1830024153,0.1825506032,0.1847329229,0.2126144439,0.2105668336,0.2150727719,0.2027169913,0.2103800595,0.2178468406,0.2172220111,0.2129231632,0.2032340318,0.1861728817,0.1675200909,0.2199089885,0.235021767,0.1987921089,0.2238146007,0.2179070026,0.205885011,0.2305295408,0.2332475275,0.2287973791,0.2400201797,0.2391936839,0.2509874344,0.2248171031,0.2153916746,0.2074564785,0.2035974175,0.2223172307,0.2245454282,0.2261523128,0.2136967689,0.2050581247,0.2218236774,0.2204400122,0.2114625603,0.2139985234,0.1923849106,0.2043459117,0.1880551279,0.2012864798,0.2232686073,0.2236269683,0.2105579168,0.2133548379,0.2201561123,0.2413921118,0.2299746633,0.2352272838,0.2395053804,0.1876137257,0.2474387884
721,0.1927906364,0.1886075914,0.1762786299,0.1790396631,0.1782507151,0.1867284894,0.1863903403,0.1882696599,0.2162421554,0.2141729563,0.2193354189,0.20665555,0.2150438458,0.2226446211,0.221442759,0.2178776979,0.2077093601,0.1902720988,0.1689039022,0.2234126151,0.2395354956,0.202112779,0.2284157395,0.2219683349,0.2096473843,0.2341505796,0.2378130645,0.2331150591,0.2441874981,0.2425627589,0.2549220204,0.2280271858,0.2184170872,0.209293133,0.2060554057,0.2258065104,0.2284795254,0.2308134764,0.2172711611,0.2096870154,0.226527673,0.2243865907,0.2150939941,0.2173568726,0.195503372,0.2074710518,0.1910126626,0.2044386476,0.2274470091,0.2275954068,0.2141793013,0.2174543083,0.2246066689,0.2448214233,0.2333899647,0.2396538466,0.2443810344,0.1928209126,0.2517549217
722,0.1952937245,0.1918940634,0.1787370443,0.1816036791,0.1810012728,0.1903318822,0.1900113285,0.1917009532,0.2197639495,0.2177202731,0.2234917074,0.2104721636,0.2195038795,0.2272240132,0.2255130917,0.2226826727,0.2120001405,0.1942895949,0.1702522188,0.226798889,0.2439608872,0.2054196775,0.2329513848,0.2259208828,0.213281101,0.2376339346,0.242230767,0.2373343855,0.2482833952,0.2459249914,0.2587973237,0.2311536342,0.2213642448,0.2110294849,0.2085184276,0.2292237461,0.232303682,0.2353472888,0.2207932264,0.2142340541,0.2311531067,0.2281466603,0.2186040699,0.2205799431,0.1985140771,0.2104266524,0.193889907,0.2075025052,0.2315364689,0.2314763725,0.2177933812,0.2214893222,0.2289749235,0.2480991632,0.2366975605,0.2439558148,0.2490300626,0.1980402827,0.2558650613
723,0.1978143632,0.1952853829,0.1812661976,0.1842472076,0.1838406593,0.1940464824,0.1936861813,0.1952652603,0.2234226704,0.2214349031,0.2278034747,0.2144210041,0.2240841419,0.2319055587,0.2297093272,0.2276597619,0.2164028406,0.1984792531,0.1716598302,0.2303064525,0.2486007839,0.2089195728,0.2377042353,0.2300144583,0.2170135617,0.2412124902,0.246789518,0.2417195916,0.2525818229,0.2494856626,0.2628744245,0.2344016999,0.224420768,0.2127857417,0.2111254483,0.2327822566,0.2362728953,0.2400467962,0.2244790763,0.2189856023,0.2359779745,0.2319656581,0.222214517,0.2238810986,0.2015905231,0.2134135842,0.1968582481,0.2106698692,0.2358258009,0.2355349839,0.2216297716,0.2257454783,0.2335525513,0.2514736176,0.2401232898,0.2484022141,0.2537757754,0.2035947055,0.26009534
724,0.2006519407,0.1988771528,0.183886081,0.1870461702,0.1867606163,0.1978687614,0.1977057934,0.1989829749,0.2272669464,0.225137344,0.2321867436,0.2184921861,0.2289918333,0.2369047821,0.2341180712,0.2329125673,0.2210831165,0.2027582586,0.1731786937,0.2340273678,0.253461659,0.2124368876,0.2424337953,0.2342113197,0.2208386749,0.2448968709,0.2515067935,0.2461804092,0.2569486499,0.2530478746,0.2670604706,0.2377306402,0.2274415731,0.2145624727,0.2135231674,0.2362471431,0.2403013557,0.2447880745,0.2280866623,0.2237275571,0.2407324672,0.2359285921,0.2258785874,0.2273135871,0.2047010154,0.2165403634,0.199800536,0.2138727814,0.2402471334,0.2397338688,0.2254496902,0.2301443815,0.2382547051,0.2551099956,0.2436760366,0.2528453976,0.2586993635,0.2091592282,0.2645707846
725,0.2033415973,0.2022786498,0.1863428801,0.1896607876,0.1894884259,0.2015137792,0.2015361726,0.2025147736,0.2309480518,0.2287404418,0.2363660336,0.2223331869,0.2336572975,0.2417211264,0.2383593142,0.2379654378,0.2255879849,0.2069066465,0.1745943427,0.2375705868,0.2581174195,0.2157613665,0.2470140666,0.2382583082,0.2245193124,0.2484961331,0.2560614616,0.2504615843,0.2611731827,0.256444037,0.2710631609,0.2409841567,0.2304317772,0.2163610399,0.2159055769,0.2396640271,0.244282952,0.24948695,0.2316015363,0.2283859164,0.2453911573,0.2398202658,0.2294807434,0.230666402,0.2077515274,0.2196493953,0.2026842326,0.2170215338,0.2445751727,0.2438476712,0.229171285,0.2344617307,0.2428623736,0.2586549014,0.247118628,0.2572145373,0.2635295272,0.2146799207,0.2690110803
